Rented Bike Count,Temperature(°C),Humidity(%),Wind speed (m/s),Rainfall(mm),Snowfall (cm),weekday_sin,weekday_cos,Hour_sin,Hour_cos,No Holiday,Autumn,Spring,Summer
1113,23.6,87,0.6,0.0,0.0,0.0,1.0,-0.9987165071710528,-0.05064916883871355,1,0,0,1
870,23.5,88,0.6,0.0,0.0,0.7818314824680298,0.6234898018587336,0.0,1.0,1,0,0,1
653,23.1,94,0.6,0.0,0.0,0.7818314824680298,0.6234898018587336,0.20129852008866006,0.9795299412524945,1,0,0,1
482,23.2,88,0.6,0.0,0.0,0.7818314824680298,0.6234898018587336,0.39435585511331855,0.9189578116202306,1,0,0,1
281,22.9,93,0.6,0.0,0.0,0.7818314824680298,0.6234898018587336,0.5712682150947923,0.8207634412072763,1,0,0,1
200,22.6,95,0.4,0.0,0.0,0.7818314824680298,0.6234898018587336,0.72479278722912,0.6889669190756866,1,0,0,1
218,22.5,96,0.3,0.0,0.0,0.7818314824680298,0.6234898018587336,0.8486442574947509,0.5289640103269624,1,0,0,1
581,22.5,90,0.6,0.0,0.0,0.7818314824680298,0.6234898018587336,0.9377521321470804,0.3473052528448203,1,0,0,1
1182,22.6,88,0.8,0.0,0.0,0.7818314824680298,0.6234898018587336,0.9884683243281114,0.1514277775045767,1,0,0,1
1841,23.4,83,0.8,0.0,0.0,0.7818314824680298,0.6234898018587336,0.9987165071710528,-0.05064916883871264,1,0,0,1
865,24.2,80,1.2,0.0,0.0,0.7818314824680298,0.6234898018587336,0.9680771188662043,-0.2506525322587204,1,0,0,1
670,25.4,75,0.7,0.0,0.0,0.7818314824680298,0.6234898018587336,0.8978045395707416,-0.4403941515576344,1,0,0,1
411,25.9,79,1.7,0.0,0.0,0.7818314824680298,0.6234898018587336,0.7907757369376989,-0.6121059825476626,1,0,0,1
25,25.2,89,1.4,2.0,0.0,0.7818314824680298,0.6234898018587336,0.6513724827222223,-0.758758122692791,1,0,0,1
31,24.6,97,0.5,9.5,0.0,0.7818314824680298,0.6234898018587336,0.48530196253108104,-0.8743466161445821,1,0,0,1
126,24.9,97,0.5,4.0,0.0,0.7818314824680298,0.6234898018587336,0.29936312297335804,-0.9541392564000488,1,0,0,1
122,25.2,96,0.6,0.5,0.0,0.7818314824680298,0.6234898018587336,0.10116832198743272,-0.994869323391895,1,0,0,1
60,25.0,97,0.7,2.5,0.0,0.7818314824680298,0.6234898018587336,-0.10116832198743204,-0.9948693233918952,1,0,0,1
39,24.8,96,1.8,2.5,0.0,0.7818314824680298,0.6234898018587336,-0.2993631229733582,-0.9541392564000488,1,0,0,1
96,24.3,97,0.8,18.5,0.0,0.7818314824680298,0.6234898018587336,-0.4853019625310808,-0.8743466161445822,1,0,0,1
84,23.9,98,0.8,7.0,0.0,0.7818314824680298,0.6234898018587336,-0.651372482722222,-0.7587581226927911,1,0,0,1
10,23.3,97,3.3,15.5,0.0,0.7818314824680298,0.6234898018587336,-0.7907757369376986,-0.6121059825476627,1,0,0,1
122,22.9,98,2.1,29.5,0.0,0.7818314824680298,0.6234898018587336,-0.8978045395707417,-0.44039415155763423,1,0,0,1
64,22.9,97,1.3,0.5,0.0,0.7818314824680298,0.6234898018587336,-0.9680771188662041,-0.2506525322587213,1,0,0,1
59,22.8,97,1.0,3.5,0.0,0.7818314824680298,0.6234898018587336,-0.9987165071710528,-0.05064916883871355,1,0,0,1
208,22.7,96,0.3,1.0,0.0,0.9749279121818236,-0.22252093395631434,0.0,1.0,1,0,0,1
334,22.8,97,0.5,0.5,0.0,0.9749279121818236,-0.22252093395631434,0.20129852008866006,0.9795299412524945,1,0,0,1
243,24.2,91,3.6,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.39435585511331855,0.9189578116202306,1,0,0,1
171,24.5,87,4.3,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.5712682150947923,0.8207634412072763,1,0,0,1
128,24.6,86,4.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.72479278722912,0.6889669190756866,1,0,0,1
109,24.6,87,3.6,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.8486442574947509,0.5289640103269624,1,0,0,1
346,24.7,85,3.8,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.9377521321470804,0.3473052528448203,1,0,0,1
862,25.0,85,3.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.9884683243281114,0.1514277775045767,1,0,0,1
1595,25.3,83,3.4,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.9987165071710528,-0.05064916883871264,1,0,0,1
867,25.8,79,2.7,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.9680771188662043,-0.2506525322587204,1,0,0,1
642,26.4,78,2.7,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.8978045395707416,-0.4403941515576344,1,0,0,1
671,26.9,74,3.2,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.7907757369376989,-0.6121059825476626,1,0,0,1
648,27.4,72,4.2,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.6513724827222223,-0.758758122692791,1,0,0,1
540,27.1,75,3.7,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.48530196253108104,-0.8743466161445821,1,0,0,1
490,26.8,77,3.5,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.29936312297335804,-0.9541392564000488,1,0,0,1
583,26.9,77,2.5,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.10116832198743272,-0.994869323391895,1,0,0,1
193,27.0,76,3.8,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.10116832198743204,-0.9948693233918952,1,0,0,1
160,24.6,93,0.9,1.5,0.0,0.9749279121818236,-0.22252093395631434,-0.2993631229733582,-0.9541392564000488,1,0,0,1
57,23.9,96,0.2,1.5,0.0,0.9749279121818236,-0.22252093395631434,-0.4853019625310808,-0.8743466161445822,1,0,0,1
24,23.5,97,0.3,6.5,0.0,0.9749279121818236,-0.22252093395631434,-0.651372482722222,-0.7587581226927911,1,0,0,1
19,23.4,98,0.6,21.0,0.0,0.9749279121818236,-0.22252093395631434,-0.7907757369376986,-0.6121059825476627,1,0,0,1
22,23.7,98,0.6,5.5,0.0,0.9749279121818236,-0.22252093395631434,-0.8978045395707417,-0.44039415155763423,1,0,0,1
74,24.3,97,2.1,4.5,0.0,0.9749279121818236,-0.22252093395631434,-0.9680771188662041,-0.2506525322587213,1,0,0,1
198,24.2,94,0.9,1.0,0.0,0.9749279121818236,-0.22252093395631434,-0.9987165071710528,-0.05064916883871355,1,0,0,1
214,24.7,94,2.8,0.0,0.0,0.43388373911755823,-0.900968867902419,0.0,1.0,1,0,0,1
99,24.9,92,2.2,0.5,0.0,0.43388373911755823,-0.900968867902419,0.20129852008866006,0.9795299412524945,1,0,0,1
80,24.7,96,1.0,6.5,0.0,0.43388373911755823,-0.900968867902419,0.39435585511331855,0.9189578116202306,1,0,0,1
81,24.1,97,2.5,1.5,0.0,0.43388373911755823,-0.900968867902419,0.5712682150947923,0.8207634412072763,1,0,0,1
42,23.9,96,0.4,0.0,0.0,0.43388373911755823,-0.900968867902419,0.72479278722912,0.6889669190756866,1,0,0,1
73,24.0,97,0.9,0.5,0.0,0.43388373911755823,-0.900968867902419,0.8486442574947509,0.5289640103269624,1,0,0,1
285,24.2,96,1.6,0.0,0.0,0.43388373911755823,-0.900968867902419,0.9377521321470804,0.3473052528448203,1,0,0,1
771,24.3,96,1.4,0.0,0.0,0.43388373911755823,-0.900968867902419,0.9884683243281114,0.1514277775045767,1,0,0,1
1330,24.6,96,1.0,0.0,0.0,0.43388373911755823,-0.900968867902419,0.9987165071710528,-0.05064916883871264,1,0,0,1
846,25.0,92,1.1,0.0,0.0,0.43388373911755823,-0.900968867902419,0.9680771188662043,-0.2506525322587204,1,0,0,1
589,26.1,81,1.5,0.0,0.0,0.43388373911755823,-0.900968867902419,0.8978045395707416,-0.4403941515576344,1,0,0,1
716,26.2,82,2.6,0.0,0.0,0.43388373911755823,-0.900968867902419,0.7907757369376989,-0.6121059825476626,1,0,0,1
768,27.0,74,2.5,0.0,0.0,0.43388373911755823,-0.900968867902419,0.6513724827222223,-0.758758122692791,1,0,0,1
865,28.2,66,2.2,0.0,0.0,0.43388373911755823,-0.900968867902419,0.48530196253108104,-0.8743466161445821,1,0,0,1
837,27.5,66,2.8,0.0,0.0,0.43388373911755823,-0.900968867902419,0.29936312297335804,-0.9541392564000488,1,0,0,1
982,27.2,69,3.5,0.0,0.0,0.43388373911755823,-0.900968867902419,0.10116832198743272,-0.994869323391895,1,0,0,1
1142,27.6,68,2.1,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.10116832198743204,-0.9948693233918952,1,0,0,1
1473,26.8,73,2.6,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.2993631229733582,-0.9541392564000488,1,0,0,1
1887,26.1,72,2.4,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.4853019625310808,-0.8743466161445822,1,0,0,1
1707,25.1,74,2.1,0.5,0.0,0.43388373911755823,-0.900968867902419,-0.651372482722222,-0.7587581226927911,1,0,0,1
1685,24.9,70,1.2,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.7907757369376986,-0.6121059825476627,1,0,0,1
1732,24.8,72,1.4,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.8978045395707417,-0.44039415155763423,1,0,0,1
1582,24.6,71,1.5,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.9680771188662041,-0.2506525322587213,1,0,0,1
1173,24.3,71,0.8,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.9987165071710528,-0.05064916883871355,1,0,0,1
861,23.9,75,1.7,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.0,1.0,1,0,0,1
652,23.7,77,1.1,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.20129852008866006,0.9795299412524945,1,0,0,1
381,23.4,79,0.4,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.39435585511331855,0.9189578116202306,1,0,0,1
297,23.3,81,1.7,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.5712682150947923,0.8207634412072763,1,0,0,1
170,23.2,83,1.6,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.72479278722912,0.6889669190756866,1,0,0,1
217,23.1,84,0.5,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.8486442574947509,0.5289640103269624,1,0,0,1
436,22.9,83,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.9377521321470804,0.3473052528448203,1,0,0,1
828,22.9,83,0.6,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.9884683243281114,0.1514277775045767,1,0,0,1
1686,23.1,80,0.2,0.1,0.0,-0.433883739117558,-0.9009688679024191,0.9987165071710528,-0.05064916883871264,1,0,0,1
1049,24.1,69,0.9,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.9680771188662043,-0.2506525322587204,1,0,0,1
794,25.5,53,2.3,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.8978045395707416,-0.4403941515576344,1,0,0,1
868,26.7,51,2.7,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.7907757369376989,-0.6121059825476626,1,0,0,1
982,27.8,47,2.9,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.6513724827222223,-0.758758122692791,1,0,0,1
965,28.7,46,2.6,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.48530196253108104,-0.8743466161445821,1,0,0,1
987,29.3,41,1.9,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.29936312297335804,-0.9541392564000488,1,0,0,1
1119,30.3,41,2.5,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.10116832198743272,-0.994869323391895,1,0,0,1
1404,29.7,51,3.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.10116832198743204,-0.9948693233918952,1,0,0,1
1869,29.1,49,2.8,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.2993631229733582,-0.9541392564000488,1,0,0,1
2836,28.4,57,2.4,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.4853019625310808,-0.8743466161445822,1,0,0,1
2372,26.5,69,2.3,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.651372482722222,-0.7587581226927911,1,0,0,1
1995,25.4,74,1.6,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.7907757369376986,-0.6121059825476627,1,0,0,1
1931,24.5,78,1.2,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.8978045395707417,-0.44039415155763423,1,0,0,1
1789,24.1,80,0.9,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.9680771188662041,-0.2506525322587213,1,0,0,1
1329,23.8,81,0.6,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.9987165071710528,-0.05064916883871355,1,0,0,1
1075,23.2,83,0.5,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,1,1,0,0
975,22.7,83,0.1,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.20129852008866006,0.9795299412524945,1,1,0,0
785,22.0,86,0.4,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.39435585511331855,0.9189578116202306,1,1,0,0
514,21.6,87,0.3,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.5712682150947923,0.8207634412072763,1,1,0,0
338,21.2,88,0.9,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.72479278722912,0.6889669190756866,1,1,0,0
260,21.1,87,0.6,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.8486442574947509,0.5289640103269624,1,1,0,0
362,20.9,87,0.7,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.9377521321470804,0.3473052528448203,1,1,0,0
511,21.1,81,1.0,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.9884683243281114,0.1514277775045767,1,1,0,0
812,22.3,64,1.7,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.9987165071710528,-0.05064916883871264,1,1,0,0
925,24.1,56,2.1,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.9680771188662043,-0.2506525322587204,1,1,0,0
861,26.0,54,1.5,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.8978045395707416,-0.4403941515576344,1,1,0,0
981,27.6,47,1.2,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.7907757369376989,-0.6121059825476626,1,1,0,0
1086,28.9,46,1.6,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.6513724827222223,-0.758758122692791,1,1,0,0
1303,29.4,48,1.9,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.48530196253108104,-0.8743466161445821,1,1,0,0
1371,29.7,42,1.4,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.29936312297335804,-0.9541392564000488,1,1,0,0
1480,30.0,45,0.9,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.10116832198743272,-0.994869323391895,1,1,0,0
1678,30.5,41,1.4,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.10116832198743204,-0.9948693233918952,1,1,0,0
1845,29.6,42,1.3,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.2993631229733582,-0.9541392564000488,1,1,0,0
1892,28.8,46,1.3,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.4853019625310808,-0.8743466161445822,1,1,0,0
1891,27.8,48,1.1,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.651372482722222,-0.7587581226927911,1,1,0,0
1440,26.9,49,2.1,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.7907757369376986,-0.6121059825476627,1,1,0,0
1110,26.0,52,1.4,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.8978045395707417,-0.44039415155763423,1,1,0,0
992,25.1,53,2.0,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.9680771188662041,-0.2506525322587213,1,1,0,0
1523,24.4,54,1.6,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.9987165071710528,-0.05064916883871355,1,1,0,0
1336,23.5,56,1.5,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.0,1.0,1,1,0,0
930,22.8,59,1.5,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.20129852008866006,0.9795299412524945,1,1,0,0
610,22.0,60,1.2,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.39435585511331855,0.9189578116202306,1,1,0,0
440,21.5,61,1.3,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.5712682150947923,0.8207634412072763,1,1,0,0
255,21.1,62,1.8,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.72479278722912,0.6889669190756866,1,1,0,0
179,20.6,65,1.1,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.8486442574947509,0.5289640103269624,1,1,0,0
249,20.2,66,1.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.9377521321470804,0.3473052528448203,1,1,0,0
388,20.2,65,1.4,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.9884683243281114,0.1514277775045767,1,1,0,0
576,21.3,57,1.3,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.9987165071710528,-0.05064916883871264,1,1,0,0
721,23.4,52,1.3,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.9680771188662043,-0.2506525322587204,1,1,0,0
802,25.0,47,1.5,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.8978045395707416,-0.4403941515576344,1,1,0,0
940,26.5,44,1.4,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.7907757369376989,-0.6121059825476626,1,1,0,0
1075,27.5,43,1.4,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.6513724827222223,-0.758758122692791,1,1,0,0
1254,28.5,42,1.7,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.48530196253108104,-0.8743466161445821,1,1,0,0
1395,29.1,43,1.4,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.29936312297335804,-0.9541392564000488,1,1,0,0
1550,29.3,43,1.5,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.10116832198743272,-0.994869323391895,1,1,0,0
1853,29.3,44,1.4,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.10116832198743204,-0.9948693233918952,1,1,0,0
2069,28.8,47,2.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.2993631229733582,-0.9541392564000488,1,1,0,0
2118,27.9,52,1.7,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.4853019625310808,-0.8743466161445822,1,1,0,0
1986,27.3,54,1.5,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.651372482722222,-0.7587581226927911,1,1,0,0
1838,26.9,56,1.6,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.7907757369376986,-0.6121059825476627,1,1,0,0
1759,26.2,62,2.3,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.8978045395707417,-0.44039415155763423,1,1,0,0
1511,25.7,64,1.1,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.9680771188662041,-0.2506525322587213,1,1,0,0
1047,25.1,65,2.2,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.9987165071710528,-0.05064916883871355,1,1,0,0
763,24.7,67,1.2,0.0,0.0,0.0,1.0,0.0,1.0,1,1,0,0
524,24.5,68,0.5,0.0,0.0,0.0,1.0,0.20129852008866006,0.9795299412524945,1,1,0,0
321,24.3,68,1.0,0.0,0.0,0.0,1.0,0.39435585511331855,0.9189578116202306,1,1,0,0
211,24.2,70,0.3,0.0,0.0,0.0,1.0,0.5712682150947923,0.8207634412072763,1,1,0,0
153,24.0,70,1.2,0.0,0.0,0.0,1.0,0.72479278722912,0.6889669190756866,1,1,0,0
264,23.9,70,1.5,0.0,0.0,0.0,1.0,0.8486442574947509,0.5289640103269624,1,1,0,0
656,23.8,71,1.2,0.0,0.0,0.0,1.0,0.9377521321470804,0.3473052528448203,1,1,0,0
1287,23.9,71,0.4,0.0,0.0,0.0,1.0,0.9884683243281114,0.1514277775045767,1,1,0,0
1580,24.2,70,1.4,0.0,0.0,0.0,1.0,0.9987165071710528,-0.05064916883871264,1,1,0,0
719,23.6,86,1.2,2.0,0.0,0.0,1.0,0.9680771188662043,-0.2506525322587204,1,1,0,0
434,23.3,89,0.7,0.5,0.0,0.0,1.0,0.8978045395707416,-0.4403941515576344,1,1,0,0
443,23.7,86,0.6,0.0,0.0,0.0,1.0,0.7907757369376989,-0.6121059825476626,1,1,0,0
673,23.9,83,1.1,0.0,0.0,0.0,1.0,0.6513724827222223,-0.758758122692791,1,1,0,0
731,24.9,78,1.5,0.0,0.0,0.0,1.0,0.48530196253108104,-0.8743466161445821,1,1,0,0
532,25.6,77,0.8,0.0,0.0,0.0,1.0,0.29936312297335804,-0.9541392564000488,1,1,0,0
137,25.7,81,0.7,0.0,0.0,0.0,1.0,0.10116832198743272,-0.994869323391895,1,1,0,0
39,25.5,91,1.3,3.5,0.0,0.0,1.0,-0.10116832198743204,-0.9948693233918952,1,1,0,0
23,22.7,96,4.9,13.0,0.0,0.0,1.0,-0.2993631229733582,-0.9541392564000488,1,1,0,0
113,21.9,97,1.8,13.0,0.0,0.0,1.0,-0.4853019625310808,-0.8743466161445822,1,1,0,0
73,21.7,97,0.2,1.0,0.0,0.0,1.0,-0.651372482722222,-0.7587581226927911,1,1,0,0
151,21.5,97,0.3,0.5,0.0,0.0,1.0,-0.7907757369376986,-0.6121059825476627,1,1,0,0
110,21.6,97,0.5,0.5,0.0,0.0,1.0,-0.8978045395707417,-0.44039415155763423,1,1,0,0
379,21.7,97,0.4,0.5,0.0,0.0,1.0,-0.9680771188662041,-0.2506525322587213,1,1,0,0
486,21.7,97,0.8,0.0,0.0,0.0,1.0,-0.9987165071710528,-0.05064916883871355,1,1,0,0
500,21.4,97,0.1,0.0,0.0,0.7818314824680298,0.6234898018587336,0.0,1.0,1,1,0,0
486,21.3,97,1.1,0.0,0.0,0.7818314824680298,0.6234898018587336,0.20129852008866006,0.9795299412524945,1,1,0,0
324,20.9,96,0.4,0.0,0.0,0.7818314824680298,0.6234898018587336,0.39435585511331855,0.9189578116202306,1,1,0,0
223,20.6,97,0.2,0.0,0.0,0.7818314824680298,0.6234898018587336,0.5712682150947923,0.8207634412072763,1,1,0,0
186,20.4,97,2.7,0.0,0.0,0.7818314824680298,0.6234898018587336,0.72479278722912,0.6889669190756866,1,1,0,0
219,20.2,97,1.2,0.0,0.0,0.7818314824680298,0.6234898018587336,0.8486442574947509,0.5289640103269624,1,1,0,0
602,20.0,97,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,0.9377521321470804,0.3473052528448203,1,1,0,0
1289,20.1,97,1.9,0.0,0.0,0.7818314824680298,0.6234898018587336,0.9884683243281114,0.1514277775045767,1,1,0,0
2059,20.5,90,1.9,0.0,0.0,0.7818314824680298,0.6234898018587336,0.9987165071710528,-0.05064916883871264,1,1,0,0
1083,21.6,81,2.3,0.0,0.0,0.7818314824680298,0.6234898018587336,0.9680771188662043,-0.2506525322587204,1,1,0,0
822,23.1,73,3.1,0.0,0.0,0.7818314824680298,0.6234898018587336,0.8978045395707416,-0.4403941515576344,1,1,0,0
940,24.5,64,2.7,0.0,0.0,0.7818314824680298,0.6234898018587336,0.7907757369376989,-0.6121059825476626,1,1,0,0
995,25.8,57,2.8,0.0,0.0,0.7818314824680298,0.6234898018587336,0.6513724827222223,-0.758758122692791,1,1,0,0
997,26.5,58,2.8,0.0,0.0,0.7818314824680298,0.6234898018587336,0.48530196253108104,-0.8743466161445821,1,1,0,0
987,27.4,52,3.8,0.0,0.0,0.7818314824680298,0.6234898018587336,0.29936312297335804,-0.9541392564000488,1,1,0,0
1178,26.7,51,3.4,0.0,0.0,0.7818314824680298,0.6234898018587336,0.10116832198743272,-0.994869323391895,1,1,0,0
1429,27.1,47,4.3,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.10116832198743204,-0.9948693233918952,1,1,0,0
1993,27.6,47,3.3,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.2993631229733582,-0.9541392564000488,1,1,0,0
3166,26.8,53,2.6,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.4853019625310808,-0.8743466161445822,1,1,0,0
2491,25.1,49,3.1,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.651372482722222,-0.7587581226927911,1,1,0,0
2259,23.7,49,3.3,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.7907757369376986,-0.6121059825476627,1,1,0,0
2212,22.9,55,3.0,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.8978045395707417,-0.44039415155763423,1,1,0,0
1856,22.2,58,1.5,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.9680771188662041,-0.2506525322587213,1,1,0,0
1233,21.7,60,0.5,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.9987165071710528,-0.05064916883871355,1,1,0,0
983,21.1,64,1.5,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.0,1.0,1,1,0,0
748,20.9,66,1.1,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.20129852008866006,0.9795299412524945,1,1,0,0
493,20.6,72,0.9,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.39435585511331855,0.9189578116202306,1,1,0,0
376,20.2,77,0.4,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.5712682150947923,0.8207634412072763,1,1,0,0
220,19.9,81,0.2,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.72479278722912,0.6889669190756866,1,1,0,0
249,19.7,82,0.5,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.8486442574947509,0.5289640103269624,1,1,0,0
676,19.8,82,0.5,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.9377521321470804,0.3473052528448203,1,1,0,0
1487,19.8,79,0.9,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.9884683243281114,0.1514277775045767,1,1,0,0
2312,21.2,69,1.9,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.9987165071710528,-0.05064916883871264,1,1,0,0
1195,23.4,59,3.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.9680771188662043,-0.2506525322587204,1,1,0,0
847,25.4,49,3.9,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.8978045395707416,-0.4403941515576344,1,1,0,0
937,26.4,47,2.9,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.7907757369376989,-0.6121059825476626,1,1,0,0
1072,27.1,44,5.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.6513724827222223,-0.758758122692791,1,1,0,0
1039,27.3,46,4.8,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.48530196253108104,-0.8743466161445821,1,1,0,0
989,27.9,42,5.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.29936312297335804,-0.9541392564000488,1,1,0,0
1131,28.1,43,5.1,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.10116832198743272,-0.994869323391895,1,1,0,0
1446,28.2,37,4.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.10116832198743204,-0.9948693233918952,1,1,0,0
2068,27.7,40,5.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.2993631229733582,-0.9541392564000488,1,1,0,0
3160,27.0,45,2.4,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.4853019625310808,-0.8743466161445822,1,1,0,0
2468,25.4,55,3.2,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.651372482722222,-0.7587581226927911,1,1,0,0
2177,24.5,64,2.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.7907757369376986,-0.6121059825476627,1,1,0,0
